<General Information>
Test_Code_Path,C:\Users\CSA_DEV\Documents\Working\Prost_v2.0\Workspace\MANDO_FailSafe_Integration\Target_SW
SW_Version,3.3
CPU_Clock,3000000
Test_SW_Version,
Test_Code_List,"['.\\MANDO_FailSafe_Integration.c', 'prost_cstart.c', 'prost_cstart_tc1.c', 'prost_cstart_tc2.c', 'prost_cstart_tc3.c', 'prost_cstart_tc4.c', 'prost_cstart_tc5.c', 'prost_main.c', 'prost_stubs.c', 'SWC_Failsafe.c', 'FS_BatteryVoltage.c', 'FS_CANBusOff.c', 'FS_CANTimeout.c', 'FS_HWFailure.c', 'FS_InvalidSignal.c', 'FS_SWFailure.c', 'Rte_SWC_Diag.c', 'Stub.c', 'cinit.c', 'trapass.c', 'trapcont.c', 'trapmmu.c', 'trapprot.c', 'trapbus.c', 'trapinst.c', 'trapnmi.c', 'trapsys.c', 'memset.c', 'memcpy.c', '_Exit.c', 'cinit_tc1.c', 'cinit_tc2.c', 'cinit_tc3.c', 'cinit_tc4.c', 'cinit_tc5.c']"
Test_CPU,tc39x
Test_Project,MANDO_FailSafe_Integration
HeaderFile_Path,
Pcache,0
Test_CompilerType,TASKING
Comment,TRACE32_20_02
Dcache,0
Tester,
Test_Component,MANDO_FailSafe_Integration
CompilerVersion,6.2
 
<Var Count Result>
Symbol,Address,MemoryBank,Read Access Counter core2,Write Access Counter core2,Total
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F2C,0x50003F2C,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F30,0x50003F30,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F34,0x50003F34,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F38,0x50003F38,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F3C,0x50003F3C,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F40,0x50003F40,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F44,0x50003F44,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F48,0x50003F48,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F4C,0x50003F4C,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F50,0x50003F50,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F54,0x50003F54,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F58,0x50003F58,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F5C,0x50003F5C,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F60,0x50003F60,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F64,0x50003F64,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F68,0x50003F68,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F6C,0x50003F6C,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F70,0x50003F70,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F74,0x50003F74,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F78,0x50003F78,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F7C,0x50003F7C,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F80,0x50003F80,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F84,0x50003F84,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F88,0x50003F88,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F8C,0x50003F8C,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F90,0x50003F90,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F94,0x50003F94,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F98,0x50003F98,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3F9C,0x50003F9C,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FA0,0x50003FA0,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FA4,0x50003FA4,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FA8,0x50003FA8,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FAC,0x50003FAC,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FB0,0x50003FB0,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FB4,0x50003FB4,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FB8,0x50003FB8,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FBC,0x50003FBC,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FC0,0x50003FC0,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FC4,0x50003FC4,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FC8,0x50003FC8,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FCC,0x50003FCC,Data_ScratchPad_RAM_(CPU2),0,1,1
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FD0,0x50003FD0,Data_ScratchPad_RAM_(CPU2),6,7,13
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FD4,0x50003FD4,Data_ScratchPad_RAM_(CPU2),66,73,139
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FD8,0x50003FD8,Data_ScratchPad_RAM_(CPU2),66,67,133
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FDC,0x50003FDC,Data_ScratchPad_RAM_(CPU2),244,245,489
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FE0,0x50003FE0,Data_ScratchPad_RAM_(CPU2),130,132,262
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FE4,0x50003FE4,Data_ScratchPad_RAM_(CPU2),122,115,237
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FE8,0x50003FE8,Data_ScratchPad_RAM_(CPU2),74,75,149
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FEC,0x50003FEC,Data_ScratchPad_RAM_(CPU2),536,255,791
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FF0,0x50003FF0,Data_ScratchPad_RAM_(CPU2),196,167,363
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FF4,0x50003FF4,Data_ScratchPad_RAM_(CPU2),492,181,673
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FF8,0x50003FF8,Data_ScratchPad_RAM_(CPU2),104,109,213
\\MANDO_FailSafe_Integration\Global\_lc_gb_MY_FILLED_STACK2+0x3FFC,0x50003FFC,Data_ScratchPad_RAM_(CPU2),479,480,959
\\MANDO_FailSafe_Integration\prost_main\__T15_RUNNABLE_FLAGS,0x90040582,LMU_RAM_(LMU0),0,18,18
\\MANDO_FailSafe_Integration\prost_main\run_func_flag,0x9004059C,LMU_RAM_(LMU0),10,0,10
\\MANDO_FailSafe_Integration\Global\_lc_ub_csa_tc1+0xF58,0xD0004F58,Reserved,58,60,118
\\MANDO_FailSafe_Integration\Global\_lc_ub_csa_tc1+0xF48,0xD0004F48,Reserved,58,60,118
\\MANDO_FailSafe_Integration\Global\_lc_ub_csa_tc1+0xF78,0xD0004F78,Reserved,58,60,118
\\MANDO_FailSafe_Integration\Global\_lc_ub_csa_tc1+0xF68,0xD0004F68,Reserved,0,60,60
\\MANDO_FailSafe_Integration\Stub\vol_grp+0x4,0x90040494,LMU_RAM_(LMU0),20,0,20
\\MANDO_FailSafe_Integration\SWC_Failsafe\precond,0x90040636,LMU_RAM_(LMU0),488,10,498
\\MANDO_FailSafe_Integration\Stub\vol_grp+0x2,0x90040492,LMU_RAM_(LMU0),10,0,10
\\MANDO_FailSafe_Integration\SWC_Failsafe\precond+0x1,0x90040637,LMU_RAM_(LMU0),10,0,10
\\MANDO_FailSafe_Integration\SWC_Failsafe\ign_off_tick,0x900405BA,LMU_RAM_(LMU0),20,10,30
\\MANDO_FailSafe_Integration\SWC_Failsafe\precond+0x2,0x90040638,LMU_RAM_(LMU0),10,10,20
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_fault,0x90040070,LMU_RAM_(LMU0),898,288,1186
\\MANDO_FailSafe_Integration\Global\_lc_ub_csa_tc1+0xF18,0xD0004F18,Reserved,192,194,386
\\MANDO_FailSafe_Integration\Global\_lc_ub_csa_tc1+0xF08,0xD0004F08,Reserved,192,194,386
\\MANDO_FailSafe_Integration\Global\_lc_ub_csa_tc1+0xF38,0xD0004F38,Reserved,192,194,386
\\MANDO_FailSafe_Integration\Global\_lc_ub_csa_tc1+0xF28,0xD0004F28,Reserved,0,194,194
\\MANDO_FailSafe_Integration\FS_InvalidSignal\ems+0x6,0x9004043C,LMU_RAM_(LMU0),26,9,35
\\MANDO_FailSafe_Integration\FS_InvalidSignal\ems+0x0C,0x90040442,LMU_RAM_(LMU0),26,9,35
\\MANDO_FailSafe_Integration\Stub\msg_received_flags,0x900400B8,LMU_RAM_(LMU0),596,0,596
\\MANDO_FailSafe_Integration\Stub\ref_sig+0x2,0x90040342,LMU_RAM_(LMU0),20,0,20
\\MANDO_FailSafe_Integration\SWC_Failsafe\eng_run_cnt_phase2,0x900405C0,LMU_RAM_(LMU0),10,10,20
\\MANDO_FailSafe_Integration\SWC_Failsafe\eng_first_rcv,0x90040583,LMU_RAM_(LMU0),10,10,20
\\MANDO_FailSafe_Integration\SWC_Failsafe\eng_run_cnt_phase1,0x900405BC,LMU_RAM_(LMU0),10,10,20
\\MANDO_FailSafe_Integration\SWC_Failsafe\precond+0x3,0x90040639,LMU_RAM_(LMU0),26,10,36
None matched,0x900404FE,,414,40,454
\\MANDO_FailSafe_Integration\SWC_Failsafe\precond+0x4,0x9004063A,LMU_RAM_(LMU0),10,10,20
\\MANDO_FailSafe_Integration\SWC_Failsafe\precond+0x5,0x9004063B,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\SWC_Failsafe\clear_dtc,0x90040584,LMU_RAM_(LMU0),10,0,10
\\MANDO_FailSafe_Integration\Global\_lc_ub_csa_tc1+0xED8,0xD0004ED8,Reserved,722,722,1444
\\MANDO_FailSafe_Integration\Global\_lc_ub_csa_tc1+0xEC8,0xD0004EC8,Reserved,722,722,1444
\\MANDO_FailSafe_Integration\Global\_lc_ub_csa_tc1+0xEF8,0xD0004EF8,Reserved,722,722,1444
\\MANDO_FailSafe_Integration\Global\_lc_ub_csa_tc1+0xEE8,0xD0004EE8,Reserved,0,722,722
\\MANDO_FailSafe_Integration\FS_BatteryVoltage\bat_info+0x0C,0x90040598,LMU_RAM_(LMU0),10,0,10
\\MANDO_FailSafe_Integration\FS_BatteryVoltage\bat_cond+0x2,0x800025DA,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_BatteryVoltage\bat_info+0x2,0x9004058E,LMU_RAM_(LMU0),13,10,23
\\MANDO_FailSafe_Integration\FS_BatteryVoltage\bat_cond+0x8,0x800025E0,Program_Flash_(PFI0),26,0,26
\\MANDO_FailSafe_Integration\FS_BatteryVoltage\bat_info+0x4,0x90040590,LMU_RAM_(LMU0),17,10,27
\\MANDO_FailSafe_Integration\FS_BatteryVoltage\bat_info+0x8,0x90040594,LMU_RAM_(LMU0),13,10,23
\\MANDO_FailSafe_Integration\FS_BatteryVoltage\bat_info+0x0A,0x90040596,LMU_RAM_(LMU0),17,10,27
\\MANDO_FailSafe_Integration\FS_BatteryVoltage\bat_cond+0x0A,0x800025E2,Program_Flash_(PFI0),34,0,34
\\MANDO_FailSafe_Integration\SWC_Failsafe\recover_mask,0x9004057A,LMU_RAM_(LMU0),30,0,30
\\MANDO_FailSafe_Integration\Stub\VariantCode_NvMData+0x2,0x900405AA,LMU_RAM_(LMU0),70,0,70
\\MANDO_FailSafe_Integration\Stub\VariantCode_NvMData+0x1,0x900405A9,LMU_RAM_(LMU0),10,0,10
\\MANDO_FailSafe_Integration\Stub\ref_sig+0x40,0x90040380,LMU_RAM_(LMU0),18,0,18
\\MANDO_FailSafe_Integration\Stub\ref_sig+0x41,0x90040381,LMU_RAM_(LMU0),18,0,18
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_disable,0x900405B0,LMU_RAM_(LMU0),298,10,308
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_dis_time_remain,0x90040506,LMU_RAM_(LMU0),10,10,20
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x3A,0x800029B6,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x3A,0x9004013A,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x38,0x800029B4,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x38,0x90040138,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x36,0x800029B2,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x36,0x90040136,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x34,0x800029B0,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x34,0x90040134,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x32,0x800029AE,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x32,0x90040132,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x30,0x800029AC,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x30,0x90040130,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x2E,0x800029AA,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x2E,0x9004012E,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x2C,0x800029A8,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x2C,0x9004012C,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x28,0x800029A4,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x28,0x90040128,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x26,0x800029A2,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x26,0x90040126,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x24,0x800029A0,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x24,0x90040124,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x22,0x8000299E,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x22,0x90040122,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_InvalidSignal\navi,0x9004045A,LMU_RAM_(LMU0),56,0,56
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x20,0x8000299C,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x20,0x90040120,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x1E,0x8000299A,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x1E,0x9004011E,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x1C,0x80002998,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x1C,0x9004011C,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x1A,0x80002996,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x1A,0x9004011A,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x18,0x80002994,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x18,0x90040118,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x16,0x80002992,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x16,0x90040116,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x14,0x80002990,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x14,0x90040114,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x10,0x8000298C,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x10,0x90040110,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x0E,0x8000298A,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x0E,0x9004010E,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x0C,0x9004010C,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x0A,0x80002986,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x0A,0x9004010A,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x8,0x80002984,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x8,0x90040108,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x6,0x80002982,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x6,0x90040106,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val+0x4,0x80002980,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x4,0x90040104,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\ecan_timeout_val,0x8000297C,Program_Flash_(PFI0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick,0x90040100,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\Stub\ref_sig+0x2C,0x9004036C,LMU_RAM_(LMU0),10,0,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\MDPS_01_indir+0x2,0x900404D6,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\Stub\msg_received_flags+0x8,0x900400C0,LMU_RAM_(LMU0),320,0,320
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0xBE,0x900401BE,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0xBC,0x900401BC,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0xBA,0x900401BA,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0xB8,0x900401B8,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0xB6,0x900401B6,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0xB4,0x900401B4,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0xB2,0x900401B2,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0xB0,0x900401B0,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0xAE,0x900401AE,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0xAC,0x900401AC,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0xAA,0x900401AA,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0xA8,0x900401A8,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0xA6,0x900401A6,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0xA4,0x900401A4,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0xA2,0x900401A2,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0xA0,0x900401A0,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x9E,0x9004019E,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x9C,0x9004019C,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x9A,0x9004019A,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x98,0x90040198,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x96,0x90040196,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x94,0x90040194,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x92,0x90040192,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x90,0x90040190,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x8E,0x9004018E,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x8C,0x9004018C,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x8A,0x9004018A,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x88,0x90040188,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x86,0x90040186,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x84,0x90040184,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x82,0x90040182,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0x80,0x90040180,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\Stub\msg_received_flags+0x0C,0x900400C4,LMU_RAM_(LMU0),320,0,320
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0xFE,0x900401FE,LMU_RAM_(LMU0),0,10,10
\\MANDO_FailSafe_Integration\FS_CANTimeout\can_timeout_tick+0xFC,0x900401FC,LMU_RAM_(LMU0),0,10,10
